ID,File,Line,Context
219,crypto/ecdsa.zig,136,"w.writeAll(&[_]u8{ 0x30, seq_len }) catch unreachable; |                 w.writeAll(&[_]u8{ 0x02, r_len }) catch unreachable; |                 if (sig.r[0] >> 7 != 0) {"
220,crypto/ecdsa.zig,138,"if (sig.r[0] >> 7 != 0) { |                     w.writeByte(0x00) catch unreachable; |                 }"
221,crypto/ecdsa.zig,140,"} |                 w.writeAll(&sig.r) catch unreachable; |                 w.writeAll(&[_]u8{ 0x02, s_len }) catch unreachable;"
222,crypto/ecdsa.zig,141,"w.writeAll(&sig.r) catch unreachable; |                 w.writeAll(&[_]u8{ 0x02, s_len }) catch unreachable; |                 if (sig.s[0] >> 7 != 0) {"
223,crypto/ecdsa.zig,143,"if (sig.s[0] >> 7 != 0) { |                     w.writeByte(0x00) catch unreachable; |                 }"
224,crypto/ecdsa.zig,145,"} |                 w.writeAll(&sig.s) catch unreachable; |                 return fb.getWritten();"
225,crypto/ecdsa.zig,180,"try readDerInt(&sig.s, reader); |                 if (fb.getPos() catch unreachable != der.len) return error.InvalidEncoding; |"
226,crypto/ff.zig,65,"const Self = @This(); |         const max_limbs_count = math.divCeil(usize, max_bits, t_bits) catch unreachable; |"
227,crypto/ff.zig,72,"/// Number of bytes required to serialize an integer. |         pub const encoded_bytes = math.divCeil(usize, max_bits, 8) catch unreachable; |"
228,crypto/ff.zig,445,"}; |             m.shrink(&m.zero) catch unreachable; |             computeRR(&m);"
229,crypto/ff.zig,498,"} |             self.shrink(&self.rr) catch unreachable; |         }"
230,crypto/ff.zig,553,"} |             self.shrink(x) catch unreachable; |             x.* = self.montgomeryMul(x.*, self.rr);"
231,crypto/ff.zig,563,"} |             self.shrink(x) catch unreachable; |             x.* = self.montgomeryMul(x.*, self.one());"
232,crypto/ff.zig,667,"var out = self.one(); |             self.toMontgomery(&out) catch unreachable; |"
233,crypto/ff.zig,673,"if (x.montgomery == false) { |                     self.toMontgomery(&x_m) catch unreachable; |                 }"
234,crypto/ff.zig,706,"if (x.montgomery == false) { |                     self.toMontgomery(&pc[0]) catch unreachable; |                 }"
235,crypto/ff.zig,750,"} |             self.fromMontgomery(&out) catch unreachable; |             return out;"
236,crypto/ff.zig,761,"if (x.montgomery == false) { |                 self.toMontgomery(&a_) catch unreachable; |             } else {"
237,crypto/ff.zig,763,"} else { |                 self.fromMontgomery(&a_) catch unreachable; |             }"
238,crypto/ff.zig,772,"if (x.montgomery == true) { |                 self.fromMontgomery(&out) catch unreachable; |             }"
239,crypto/ff.zig,776,"out.montgomery = false; |             self.toMontgomery(&out) catch unreachable; |             return out;"
240,crypto/ff.zig,783,"var buf: [Fe.encoded_bytes]u8 = undefined; |             e.toBytes(&buf, native_endian) catch unreachable; |             return self.powWithEncodedExponent(x, &buf, native_endian);"
241,crypto/ff.zig,792,"var buf_: [Fe.encoded_bytes]u8 = undefined; |             var buf = buf_[0 .. math.divCeil(usize, e_normalized.v.limbs_len * t_bits, 8) catch unreachable]; |             e_normalized.toBytes(buf, .lit..."
242,crypto/ff.zig,793,"var buf = buf_[0 .. math.divCeil(usize, e_normalized.v.limbs_len * t_bits, 8) catch unreachable]; |             e_normalized.toBytes(buf, .little) catch unreachable; |             const leading = @clz..."
243,crypto/pbkdf2.zig,77,"|     const blocks_count = @as(u32, @intCast(std.math.divCeil(usize, dk_len, h_len) catch unreachable)); |     var r = dk_len % h_len;"
244,crypto/pcurves/p256/scalar.zig,202,"b[0..len].* = s[0..len].*; |             t.x1 = Fe.fromBytes(b, .little) catch unreachable; |         }"
245,crypto/pcurves/p256/scalar.zig,208,"b[0..len].* = s[24..][0..len].*; |             t.x2 = Fe.fromBytes(b, .little) catch unreachable; |         }"
246,crypto/pcurves/p256/scalar.zig,214,"b[0..len].* = s[48..][0..len].*; |             t.x3 = Fe.fromBytes(b, .little) catch unreachable; |         }"
247,crypto/pcurves/p256/scalar.zig,223,"if (bits >= 192) { |             const st1 = Fe.fromInt(1 << 192) catch unreachable; |             fe = fe.add(expanded.x2.mul(st1));"
248,crypto/pcurves/p256.zig,26,"pub const basePoint = P256{ |         .x = Fe.fromInt(48439561293906451759052585252797914202762949526041747995844080717082404635286) catch unreachable, |         .y = Fe.fromInt(3613425095674979579858..."
249,crypto/pcurves/p256.zig,27,".x = Fe.fromInt(48439561293906451759052585252797914202762949526041747995844080717082404635286) catch unreachable, |         .y = Fe.fromInt(361342509567497957985851279195878819566111066729850150718771..."
250,crypto/pcurves/p256.zig,35,"|     pub const B = Fe.fromInt(41058363725152142129326129780047268409114441015993725554835256314039467401291) catch unreachable; |"
251,crypto/pcurves/p256.zig,127,"const n = scalar.random(.little); |         return basePoint.mul(n, .little) catch unreachable; |     }"
252,crypto/pcurves/p384/scalar.zig,190,"b[0..len].* = s[0..len].*; |             t.x1 = Fe.fromBytes(b, .little) catch unreachable; |         }"
253,crypto/pcurves/p384/scalar.zig,196,"b[0..len].* = s[32..][0..len].*; |             t.x2 = Fe.fromBytes(b, .little) catch unreachable; |         }"
254,crypto/pcurves/p384/scalar.zig,205,"if (bits >= 256) { |             const st1 = Fe.fromInt(1 << 256) catch unreachable; |             fe = fe.add(expanded.x2.mul(st1));"
255,crypto/pcurves/p384.zig,26,"pub const basePoint = P384{ |         .x = Fe.fromInt(26247035095799689268623156744566981891852923491109213387815615900925518854738050089022388053975719786650872476732087) catch unreachable, |        ..."
256,crypto/pcurves/p384.zig,27,".x = Fe.fromInt(26247035095799689268623156744566981891852923491109213387815615900925518854738050089022388053975719786650872476732087) catch unreachable, |         .y = Fe.fromInt(832571096148902998554..."
257,crypto/pcurves/p384.zig,35,"|     pub const B = Fe.fromInt(27580193559959705877849011840389048093056905856361568521428707301988689241309860865136260764883745107765439761230575) catch unreachable; |"
258,crypto/pcurves/p384.zig,127,"const n = scalar.random(.little); |         return basePoint.mul(n, .little) catch unreachable; |     }"
259,crypto/pcurves/secp256k1/scalar.zig,202,"b[0..len].* = s[0..len].*; |             t.x1 = Fe.fromBytes(b, .little) catch unreachable; |         }"
260,crypto/pcurves/secp256k1/scalar.zig,208,"b[0..len].* = s[24..][0..len].*; |             t.x2 = Fe.fromBytes(b, .little) catch unreachable; |         }"
261,crypto/pcurves/secp256k1/scalar.zig,214,"b[0..len].* = s[48..][0..len].*; |             t.x3 = Fe.fromBytes(b, .little) catch unreachable; |         }"
262,crypto/pcurves/secp256k1/scalar.zig,223,"if (bits >= 192) { |             const st1 = Fe.fromInt(1 << 192) catch unreachable; |             fe = fe.add(expanded.x2.mul(st1));"
263,crypto/pcurves/secp256k1.zig,27,"pub const basePoint = Secp256k1{ |         .x = Fe.fromInt(55066263022277343669578718895168534326250603453777594175500187360389116729240) catch unreachable, |         .y = Fe.fromInt(32670510020758816..."
264,crypto/pcurves/secp256k1.zig,28,".x = Fe.fromInt(55066263022277343669578718895168534326250603453777594175500187360389116729240) catch unreachable, |         .y = Fe.fromInt(326705100207588169780830851305070431844712733806592432759389..."
265,crypto/pcurves/secp256k1.zig,36,"|     pub const B = Fe.fromInt(7) catch unreachable; |"
266,crypto/pcurves/secp256k1.zig,180,"const n = scalar.random(.little); |         return basePoint.mul(n, .little) catch unreachable; |     }"
267,crypto/phc_encoding.zig,199,"var buf = io.countingWriter(io.null_writer); |     serializeTo(params, buf.writer()) catch unreachable; |     return @as(usize, @intCast(buf.bytes_written));"
268,crypto/scrypt.zig,315,"var buf = io.countingWriter(io.null_writer); |         serializeTo(params, buf.writer()) catch unreachable; |         return @as(usize, @intCast(buf.bytes_written));"
269,crypto/sha2.zig,490,"pub const block_length = 128; |         pub const digest_length = std.math.divCeil(comptime_int, digest_bits, 8) catch unreachable; |         pub const Options = struct {};"
270,crypto/sha3.zig,55,"/// The output length, in bytes. |         pub const digest_length = std.math.divCeil(comptime_int, output_bits, 8) catch unreachable; |         /// The block length, or rate, in bytes."
271,crypto/sha3.zig,521,"const len_bits = @bitSizeOf(@TypeOf(len)) - @clz(len) + 3; |         const len_bytes = std.math.divCeil(usize, len_bits, 8) catch unreachable; |"
272,crypto/test.zig,17,"for (&expected_bytes, 0..) |*r, i| { |         r.* = fmt.parseInt(u8, expected_hex[2 * i .. 2 * i + 2], 16) catch unreachable; |     }"
273,crypto/tlcsprng.zig,125,"} else { |                 unreachable; |             }"
274,crypto/tls/Client.zig,605,".tls_1_2 => try hsd.ensure(3), |                             else => unreachable, |                         }"
275,crypto/tls/Client.zig,855,"}, |                                 else => unreachable, |                             },"
276,crypto/tls/Client.zig,864,".tls_1_2 => read_seq, |                                 else => unreachable, |                             },"
277,crypto/tls/Client.zig,869,".tls_1_2 => write_seq, |                                 else => unreachable, |                             },"
278,crypto/tls/Client.zig,1095,"}, |             else => unreachable, |         },"
279,crypto/tls/Client.zig,1390,"}, |                 else => unreachable, |             },"
280,crypto/tls/Client.zig,1834,"}, |             else => unreachable, |         }"
281,crypto/tls.zig,421,"|             .EMPTY_RENEGOTIATION_INFO_SCSV => unreachable, |             _ => unreachable,"
282,crypto/tls.zig,422,".EMPTY_RENEGOTIATION_INFO_SCSV => unreachable, |             _ => unreachable, |         };"
283,debug/Dwarf/abi.zig,51,".aarch64, .aarch64_be => 29, |         else => unreachable, |     };"
284,debug/Dwarf/abi.zig,61,".aarch64, .aarch64_be => 31, |         else => unreachable, |     };"
285,debug/Dwarf/call_frame.zig,172,"}, |                     else => unreachable, |                 };"
286,debug/Dwarf/call_frame.zig,181,".restore, |                     => unreachable, |                     .nop => .{ .nop = {} },"
287,debug/Dwarf/expression.zig,465,"=> operand.?.deref_type.size, |                         else => unreachable, |                     };"
288,debug/Dwarf/expression.zig,648,"if (a == .generic and b == .generic) { |                         const a_int: isize = @bitCast(a.asIntegral() catch unreachable); |                         const b_int: isize = @bitCast(b.asIntegral()..."
289,debug/Dwarf/expression.zig,649,"const a_int: isize = @bitCast(a.asIntegral() catch unreachable); |                         const b_int: isize = @bitCast(b.asIntegral() catch unreachable); |                         const result = @in..."
290,debug/Dwarf/expression.zig,657,"OP.ne => b_int != a_int, |                             else => unreachable, |                         });"
291,debug/Dwarf/expression.zig,775,"// These have already been handled by readOperand |                 OP.lo_user...OP.hi_user => unreachable, |                 else => {"
292,debug/Dwarf/expression.zig,859,"i64 => OP.const8s, |                         else => unreachable, |                     });"
293,debug/Dwarf.zig,517,"}, |             else => unreachable, |         };"
294,debug/Dwarf.zig,526,".debug_frame => id, |                 else => unreachable, |             } },"
295,debug/Dwarf.zig,1300,"}, |             else => unreachable, |         }"
296,debug/Dwarf.zig,1883,"FORM.block => try fbr.readUleb128(usize), |             else => unreachable, |         }) },"
297,debug/Dwarf.zig,2331,"|                 _ = std.fmt.bufPrint(&id_prefix_buf, ""{s}"", .{std.fmt.fmtSliceHexLower(id[0..1])}) catch unreachable; |                 const filename = std.fmt.bufPrint("
298,debug/Dwarf.zig,2445,") catch |err| switch (err) { |             error.MappingAlreadyExists => unreachable, |             else => |e| return e,"
